"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"37","2016","6","Madhya Pradesh","Sehore","337.0","1148.0","3406.53"
"37","2017","6","Madhya Pradesh","Sehore","278.4","932.95","3351.11"
"38","2008","6","Madhya Pradesh","Raisen","168.4","266.9","1584.92"
"38","2009","6","Madhya Pradesh","Raisen","185.3","376.5","2031.84"
"38","2010","6","Madhya Pradesh","Raisen","182.3","278.4","1527.15"
"38","2011","6","Madhya Pradesh","Raisen","214.7","622.0","2897.07"
"38","2012","6","Madhya Pradesh","Raisen","232.57","788.55","3390.59"
"38","2013","6","Madhya Pradesh","Raisen","241.87","517.1","2137.93"
"38","2014","6","Madhya Pradesh","Raisen","270.0","917.0","3396.3"
"38","2015","6","Madhya Pradesh","Raisen","244.0","770.0","3155.74"
"38","2016","6","Madhya Pradesh","Raisen","236.0","771.0","3266.95"
"38","2017","6","Madhya Pradesh","Raisen","197.6","647.73","3277.99"
"39","2008","6","Madhya Pradesh","Vidisha","172.7","259.6","1503.18"
"39","2009","6","Madhya Pradesh","Vidisha","198.1","370.4","1869.76"
"39","2010","6","Madhya Pradesh","Vidisha","206.9","341.6","1651.04"
"39","2011","6","Madhya Pradesh","Vidisha","206.2","402.1","1950.05"
"39","2012","6","Madhya Pradesh","Vidisha","254.41","446.26","1754.1"
"39","2013","6","Madhya Pradesh","Vidisha","261.28","544.73","2084.85"
"39","2014","6","Madhya Pradesh","Vidisha","284.0","775.0","2728.87"
"39","2015","6","Madhya Pradesh","Vidisha","306.0","730.0","2385.62"
"39","2016","6","Madhya Pradesh","Vidisha","281.0","832.0","2960.85"
"39","2017","6","Madhya Pradesh","Vidisha","263.0","1025.7","3900.0"
"40","2008","6","Madhya Pradesh","Betul","105.4","168.0","1593.93"
"40","2009","6","Madhya Pradesh","Betul","131.3","407.0","3099.77"
"40","2010","6","Madhya Pradesh","Betul","116.1","137.3","1182.6"
"40","2011","6","Madhya Pradesh","Betul","96.4","281.0","2914.94"
"40","2012","6","Madhya Pradesh","Betul","117.62","263.37","2239.16"
"40","2013","6","Madhya Pradesh","Betul","122.8","232.0","1889.25"
"40","2014","6","Madhya Pradesh","Betul","178.0","439.0","2466.29"
"40","2015","6","Madhya Pradesh","Betul","158.0","391.0","2474.68"
"40","2016","6","Madhya Pradesh","Betul","128.0","339.0","2648.44"
"40","2017","6","Madhya Pradesh","Betul","104.4","277.91","2661.97"
"41","2008","6","Madhya Pradesh","Rajgarh","56.1","85.8","1529.41"
"41","2009","6","Madhya Pradesh","Rajgarh","77.7","145.3","1870.01"
"41","2010","6","Madhya Pradesh","Rajgarh","94.1","140.4","1492.03"
"41","2011","6","Madhya Pradesh","Rajgarh","127.4","282.2","2215.07"
"41","2012","6","Madhya Pradesh","Rajgarh","165.11","462.59","2801.71"
"41","2013","6","Madhya Pradesh","Rajgarh","194.1","450.66","2321.79"
"41","2014","6","Madhya Pradesh","Rajgarh","161.0","509.0","3161.49"
"41","2015","6","Madhya Pradesh","Rajgarh","135.0","343.0","2540.74"
"41","2016","6","Madhya Pradesh","Rajgarh","161.0","571.0","3546.58"
"41","2017","6","Madhya Pradesh","Rajgarh","152.0","529.72","3485.0"
"42","2008","6","Madhya Pradesh","Shajapur","66.0","134.8","2042.42"
"42","2009","6","Madhya Pradesh","Shajapur","83.9","221.4","2638.86"
"42","2010","6","Madhya Pradesh","Shajapur","90.8","182.1","2005.51"
"42","2011","6","Madhya Pradesh","Shajapur","99.0","297.7","3007.07"
"42","2012","6","Madhya Pradesh","Shajapur","126.24","260.68","2064.96"
"42","2013","6","Madhya Pradesh","Shajapur","166.8","376.83","2259.17"
"42","2014","6","Madhya Pradesh","Shajapur","118.0","362.0","3067.8"
"42","2015","6","Madhya Pradesh","Shajapur","171.0","552.0","3228.07"
"42","2016","6","Madhya Pradesh","Shajapur","186.0","636.0","3419.35"
"42","2017","6","Madhya Pradesh","Shajapur","125.8","471.6","3748.81"
"43","2008","6","Madhya Pradesh","Hoshangabad","336.0","977.0","2907.74"
"43","2009","6","Madhya Pradesh","Hoshangabad","349.2","881.7","2524.91"
"43","2010","6","Madhya Pradesh","Hoshangabad","383.8","1414.7","3686.03"
"43","2011","6","Madhya Pradesh","Hoshangabad","392.0","1775.3","4528.83"
"43","2012","6","Madhya Pradesh","Hoshangabad","408.29","1596.19","3909.45"
"43","2013","6","Madhya Pradesh","Hoshangabad","408.58","1299.95","3181.63"
"43","2014","6","Madhya Pradesh","Hoshangabad","395.0","1767.0","4473.42"
"43","2015","6","Madhya Pradesh","Hoshangabad","432.0","1766.0","4087.96"
"43","2016","6","Madhya Pradesh","Hoshangabad","401.0","1777.0","4431.42"
"43","2017","6","Madhya Pradesh","Hoshangabad","349.5","1467.18","4197.94"
"44","2008","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2009","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2010","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2011","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2012","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2013","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2014","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2015","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2016","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2017","1","Andhra Pradesh","Srikakulam","0.0","0.0","1000.0"
"45","2008","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2009","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2010","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2011","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2012","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2013","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2014","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2015","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2016","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2017","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","1000.0"
"46","2008","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2009","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2010","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2011","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2012","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2013","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2014","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2015","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2016","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2017","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"47","2008","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2009","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2010","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2011","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2012","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2013","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2014","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2015","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2016","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2017","1","Andhra Pradesh","West Godavari","0.01","0.01","700.0"
"48","2008","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2009","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2010","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2011","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2012","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2013","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2014","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2015","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2016","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2017","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"49","2008","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2009","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2010","1","Andhra Pradesh","Guntur","0.04","0.06","1500.0"
"49","2011","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2012","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2013","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2014","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2015","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2016","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2017","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"50","2008","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2009","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2010","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2011","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2012","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2013","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2014","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2015","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2016","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2017","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"51","2008","1","Andhra Pradesh","Kurnool","0.75","0.41","546.67"
"51","2009","1","Andhra Pradesh","Kurnool","0.55","0.25","454.55"
"51","2010","1","Andhra Pradesh","Kurnool","0.56","0.81","1446.43"
"51","2011","1","Andhra Pradesh","Kurnool","0.22","0.24","1090.91"
"51","2012","1","Andhra Pradesh","Kurnool","0.31","0.42","1354.84"
"51","2013","1","Andhra Pradesh","Kurnool","0.27","0.2","740.74"
"51","2014","1","Andhra Pradesh","Kurnool","0.05","0.06","1200.0"
"51","2015","1","Andhra Pradesh","Kurnool","0.14","0.1","714.29"
"51","2016","1","Andhra Pradesh","Kurnool","0.03","0.07","2312.5"
"51","2017","1","Andhra Pradesh","Kurnool","0.02","0.01","687.5"
"52","2008","1","Andhra Pradesh","Ananthapur","0.16","0.22","1375.0"
"52","2009","1","Andhra Pradesh","Ananthapur","0.18","0.1","555.56"
"52","2010","1","Andhra Pradesh","Ananthapur","0.13","0.17","1307.69"
"52","2011","1","Andhra Pradesh","Ananthapur","0.08","0.1","1250.0"
"52","2012","1","Andhra Pradesh","Ananthapur","0.13","0.15","1153.85"
"52","2013","1","Andhra Pradesh","Ananthapur","0.06","0.04","666.67"
"52","2014","1","Andhra Pradesh","Ananthapur","0.0","0.0","0.0"
"52","2015","1","Andhra Pradesh","Ananthapur","0.02","0.01","500.0"
"52","2016","1","Andhra Pradesh","Ananthapur","0.0","0.0","0.0"
"52","2017","1","Andhra Pradesh","Ananthapur","0.01","0.01","750.0"
"53","2008","1","Andhra Pradesh","Kadapa YSR","0.12","0.08","666.67"
"53","2009","1","Andhra Pradesh","Kadapa YSR","0.06","0.08","1333.33"
"53","2010","1","Andhra Pradesh","Kadapa YSR","0.02","0.03","1500.0"
"53","2011","1","Andhra Pradesh","Kadapa YSR","0.02","0.02","1000.0"
"53","2012","1","Andhra Pradesh","Kadapa YSR","0.0","0.0","0.0"
"53","2013","1","Andhra Pradesh","Kadapa YSR","0.01","0.01","1000.0"
"53","2014","1","Andhra Pradesh","Kadapa YSR","0.27","0.2","740.74"
"53","2015","1","Andhra Pradesh","Kadapa YSR","0.0","0.0","0.0"
"53","2016","1","Andhra Pradesh","Kadapa YSR","0.0","0.0","2000.0"
"53","2017","1","Andhra Pradesh","Kadapa YSR","0.01","0.01","714.29"
"54","2008","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2009","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2010","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2011","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2012","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2013","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2014","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2015","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2016","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2017","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"55","2008","20","Telangana","Hyderabad","1.04","0.66","634.62"
"55","2009","20","Telangana","Hyderabad","0.99","0.85","858.59"
"55","2010","20","Telangana","Hyderabad","0.79","1.03","1303.8"
"55","2011","20","Telangana","Hyderabad","0.68","0.9","1323.53"
"55","2012","20","Telangana","Hyderabad","0.62","0.7","1129.03"
"55","2013","20","Telangana","Hyderabad","0.57","0.36","631.58"
"55","2014","20","Telangana","Hyderabad","0.39","0.46","1179.49"
"55","2015","20","Telangana","Hyderabad","0.2","0.78","3900.0"
"55","2016","20","Telangana","Hyderabad","0.18","0.23","1252.49"
"55","2017","20","Telangana","Hyderabad","0.12","0.16","1385.15"
"56","2008","20","Telangana","Nizamabad","1.3","1.78","1369.23"
"56","2009","20","Telangana","Nizamabad","1.68","1.83","1089.29"
"56","2010","20","Telangana","Nizamabad","1.67","2.18","1305.39"
"56","2011","20","Telangana","Nizamabad","1.42","1.88","1323.94"
"56","2012","20","Telangana","Nizamabad","1.27","1.86","1464.57"
"56","2013","20","Telangana","Nizamabad","1.17","1.71","1461.54"
"56","2014","20","Telangana","Nizamabad","1.2","1.97","1641.67"
"56","2015","20","Telangana","Nizamabad","0.81","1.89","2333.33"
"56","2016","20","Telangana","Nizamabad","0.75","0.68","905.96"
"56","2017","20","Telangana","Nizamabad","0.54","0.98","1828.36"
"57","2008","20","Telangana","Medak","3.08","3.87","1256.49"
"57","2009","20","Telangana","Medak","2.95","2.57","871.19"
"57","2010","20","Telangana","Medak","2.76","3.59","1300.72"
"57","2011","20","Telangana","Medak","2.54","3.41","1342.52"
"57","2012","20","Telangana","Medak","2.44","2.27","930.33"
"57","2013","20","Telangana","Medak","2.12","1.71","806.6"
"57","2014","20","Telangana","Medak","1.25","0.93","744.0"
"57","2015","20","Telangana","Medak","1.21","0.91","752.07"
"57","2016","20","Telangana","Medak","1.1","1.22","1106.05"
"57","2017","20","Telangana","Medak","0.72","0.82","1133.22"
"58","2008","20","Telangana","Mahabubnagar","0.04","0.05","1250.0"
"58","2009","20","Telangana","Mahabubnagar","0.07","0.07","1000.0"
"58","2010","20","Telangana","Mahabubnagar","0.03","0.04","1333.33"
"58","2011","20","Telangana","Mahabubnagar","0.02","0.02","1000.0"
"58","2012","20","Telangana","Mahabubnagar","0.01","0.01","1000.0"
"58","2013","20","Telangana","Mahabubnagar","0.01","0.01","1000.0"
"58","2014","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2015","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2016","20","Telangana","Mahabubnagar","0.03","0.04","1251.7"
"58","2017","20","Telangana","Mahabubnagar","0.02","0.03","1366.34"
"59","2008","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2009","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2010","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2011","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2012","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2013","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2014","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2015","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2016","20","Telangana","Nalgonda","0.01","0.01","1200.0"
"59","2017","20","Telangana","Nalgonda","0.0","0.0","0.0"
"60","2008","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2009","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2010","20","Telangana","Warangal","0.02","0.03","1500.0"
"60","2011","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2012","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2013","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2014","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2015","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2016","20","Telangana","Warangal","0.0","0.0","1125.0"
"60","2017","20","Telangana","Warangal","0.0","0.0","1428.57"
"61","2008","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2009","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2010","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2011","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2012","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2013","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2014","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2015","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2016","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2017","20","Telangana","Khammam","0.0","0.0","0.0"
"62","2008","20","Telangana","Karimnagar","0.01","0.02","2000.0"
"62","2009","20","Telangana","Karimnagar","0.0","0.0","0.0"
"62","2010","20","Telangana","Karimnagar","0.01","0.01","1000.0"
"62","2011","20","Telangana","Karimnagar","0.02","0.02","1000.0"
"62","2012","20","Telangana","Karimnagar","0.01","0.01","1000.0"
"62","2013","20","Telangana","Karimnagar","0.0","0.0","0.0"
"62","2014","20","Telangana","Karimnagar","0.0","0.0","0.0"
"62","2015","20","Telangana","Karimnagar","0.0","0.0","0.0"
"62","2016","20","Telangana","Karimnagar","0.0","0.0","1125.0"
"62","2017","20","Telangana","Karimnagar","0.0","0.0","1428.57"
"63","2008","20","Telangana","Adilabad","7.18","8.35","1162.95"
"63","2009","20","Telangana","Adilabad","3.39","4.57","1348.08"
"63","2010","20","Telangana","Adilabad","4.05","5.2","1283.95"
"63","2011","20","Telangana","Adilabad","3.28","4.33","1320.12"
"63","2012","20","Telangana","Adilabad","3.59","4.05","1128.13"
"63","2013","20","Telangana","Adilabad","3.17","4.0","1261.83"
"63","2014","20","Telangana","Adilabad","3.0","3.56","1186.67"
"63","2015","20","Telangana","Adilabad","2.73","13.33","4882.78"
"63","2016","20","Telangana","Adilabad","3.34","5.24","1570.74"
"63","2017","20","Telangana","Adilabad","2.76","3.78","1370.16"
"64","2008","5","Karnataka","Bangalore","0.02","0.03","1500.0"
"64","2009","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2010","5","Karnataka","Bangalore","0.01","0.01","1000.0"
"64","2011","5","Karnataka","Bangalore","0.01","0.01","1000.0"
"64","2012","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2013","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2014","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2015","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2016","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2017","5","Karnataka","Bangalore","0.0","0.0","0.0"
"65","2008","5","Karnataka","Kolar","2.36","2.38","1008.47"
"65","2009","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2010","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2011","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2012","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2013","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2014","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2015","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2016","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2017","5","Karnataka","Kolar","0.0","0.0","0.0"
"66","2008","5","Karnataka","Tumkur","1.86","1.86","1000.0"
"66","2009","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2010","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2011","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2012","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2013","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2014","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2015","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2016","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2017","5","Karnataka","Tumkur","0.02","0.02","1125.0"
"67","2008","5","Karnataka","Mysore","4.2","2.7","642.86"
"67","2009","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2010","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2011","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2012","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2013","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2014","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2015","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2016","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2017","5","Karnataka","Mysore","0.0","0.0","0.0"
"68","2008","5","Karnataka","Mandya","0.07","0.06","857.14"
"68","2009","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2010","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2011","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2012","5","Karnataka","Mandya","0.0","0.0","0.0"
