"Dist Code","Year","State Code","State Name","Dist Name","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)"
"38","2010","6","Madhya Pradesh","Raisen","143.9","157.4","1093.82"
"38","2011","6","Madhya Pradesh","Raisen","188.8","132.1","699.68"
"38","2012","6","Madhya Pradesh","Raisen","196.49","181.84","925.44"
"38","2013","6","Madhya Pradesh","Raisen","194.52","46.84","240.8"
"38","2014","6","Madhya Pradesh","Raisen","119.0","150.0","1260.5"
"38","2015","6","Madhya Pradesh","Raisen","94.0","42.0","446.81"
"38","2016","6","Madhya Pradesh","Raisen","82.0","70.0","853.66"
"38","2017","6","Madhya Pradesh","Raisen","84.7","51.67","610.04"
"39","2008","6","Madhya Pradesh","Vidisha","193.0","209.6","1086.01"
"39","2009","6","Madhya Pradesh","Vidisha","217.9","255.6","1173.02"
"39","2010","6","Madhya Pradesh","Vidisha","249.2","372.2","1493.58"
"39","2011","6","Madhya Pradesh","Vidisha","240.0","277.3","1155.42"
"39","2012","6","Madhya Pradesh","Vidisha","289.76","321.89","1110.88"
"39","2013","6","Madhya Pradesh","Vidisha","317.82","321.54","1011.7"
"39","2014","6","Madhya Pradesh","Vidisha","255.0","298.0","1168.63"
"39","2015","6","Madhya Pradesh","Vidisha","311.0","205.0","659.16"
"39","2016","6","Madhya Pradesh","Vidisha","290.0","171.0","589.66"
"39","2017","6","Madhya Pradesh","Vidisha","277.48","375.99","1355.02"
"40","2008","6","Madhya Pradesh","Betul","197.0","222.8","1130.96"
"40","2009","6","Madhya Pradesh","Betul","210.3","256.7","1220.64"
"40","2010","6","Madhya Pradesh","Betul","229.0","295.7","1291.27"
"40","2011","6","Madhya Pradesh","Betul","205.3","251.0","1222.6"
"40","2012","6","Madhya Pradesh","Betul","236.0","436.69","1850.38"
"40","2013","6","Madhya Pradesh","Betul","241.85","152.3","629.73"
"40","2014","6","Madhya Pradesh","Betul","188.0","388.0","2063.83"
"40","2015","6","Madhya Pradesh","Betul","254.0","125.0","492.13"
"40","2016","6","Madhya Pradesh","Betul","234.0","312.0","1333.33"
"40","2017","6","Madhya Pradesh","Betul","223.0","297.71","1335.02"
"41","2008","6","Madhya Pradesh","Rajgarh","283.2","307.8","1086.86"
"41","2009","6","Madhya Pradesh","Rajgarh","292.1","255.8","875.73"
"41","2010","6","Madhya Pradesh","Rajgarh","299.0","314.5","1051.84"
"41","2011","6","Madhya Pradesh","Rajgarh","299.5","258.5","863.11"
"41","2012","6","Madhya Pradesh","Rajgarh","326.22","400.6","1228.01"
"41","2013","6","Madhya Pradesh","Rajgarh","342.42","197.58","577.01"
"41","2014","6","Madhya Pradesh","Rajgarh","315.0","426.0","1352.38"
"41","2015","6","Madhya Pradesh","Rajgarh","339.0","206.0","607.67"
"41","2016","6","Madhya Pradesh","Rajgarh","314.0","368.0","1171.97"
"41","2017","6","Madhya Pradesh","Rajgarh","309.4","385.2","1244.99"
"42","2008","6","Madhya Pradesh","Shajapur","337.1","337.8","1002.08"
"42","2009","6","Madhya Pradesh","Shajapur","340.5","305.1","896.04"
"42","2010","6","Madhya Pradesh","Shajapur","348.6","443.0","1270.8"
"42","2011","6","Madhya Pradesh","Shajapur","348.7","389.5","1117.01"
"42","2012","6","Madhya Pradesh","Shajapur","371.1","498.02","1342.01"
"42","2013","6","Madhya Pradesh","Shajapur","379.22","267.47","705.32"
"42","2014","6","Madhya Pradesh","Shajapur","250.0","195.0","780.0"
"42","2015","6","Madhya Pradesh","Shajapur","382.0","290.0","759.16"
"42","2016","6","Madhya Pradesh","Shajapur","381.0","540.0","1417.32"
"42","2017","6","Madhya Pradesh","Shajapur","349.99","389.69","1113.43"
"43","2008","6","Madhya Pradesh","Hoshangabad","380.8","391.2","1027.31"
"43","2009","6","Madhya Pradesh","Hoshangabad","387.5","574.3","1482.06"
"43","2010","6","Madhya Pradesh","Hoshangabad","388.2","636.0","1638.33"
"43","2011","6","Madhya Pradesh","Hoshangabad","389.5","375.7","964.57"
"43","2012","6","Madhya Pradesh","Hoshangabad","402.49","408.78","1015.63"
"43","2013","6","Madhya Pradesh","Hoshangabad","390.65","258.46","661.62"
"43","2014","6","Madhya Pradesh","Hoshangabad","365.0","549.0","1504.11"
"43","2015","6","Madhya Pradesh","Hoshangabad","257.0","131.0","509.73"
"43","2016","6","Madhya Pradesh","Hoshangabad","233.0","321.0","1377.68"
"43","2017","6","Madhya Pradesh","Hoshangabad","138.01","98.08","710.67"
"44","2008","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2009","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2010","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2011","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2012","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2013","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2014","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2015","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2016","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"44","2017","1","Andhra Pradesh","Srikakulam","0.0","0.0","0.0"
"45","2008","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2009","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2010","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2011","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2012","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2013","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2014","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2015","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2016","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"45","2017","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0"
"46","2008","1","Andhra Pradesh","East Godavari","0.16","0.21","1312.5"
"46","2009","1","Andhra Pradesh","East Godavari","0.03","0.02","666.67"
"46","2010","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2011","1","Andhra Pradesh","East Godavari","0.05","0.08","1600.0"
"46","2012","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2013","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2014","1","Andhra Pradesh","East Godavari","0.01","0.03","3000.0"
"46","2015","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2016","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"46","2017","1","Andhra Pradesh","East Godavari","0.0","0.0","0.0"
"47","2008","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2009","1","Andhra Pradesh","West Godavari","0.01","0.0","0.0"
"47","2010","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2011","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2012","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2013","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2014","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2015","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2016","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"47","2017","1","Andhra Pradesh","West Godavari","0.0","0.0","0.0"
"48","2008","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2009","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2010","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2011","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2012","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2013","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2014","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2015","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2016","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"48","2017","1","Andhra Pradesh","Krishna","0.0","0.0","0.0"
"49","2008","1","Andhra Pradesh","Guntur","0.01","0.01","1500.0"
"49","2009","1","Andhra Pradesh","Guntur","0.0","0.0","0.0"
"49","2010","1","Andhra Pradesh","Guntur","0.01","0.01","1000.0"
"49","2011","1","Andhra Pradesh","Guntur","0.01","0.01","1000.0"
"49","2012","1","Andhra Pradesh","Guntur","0.23","0.43","1829.5"
"49","2013","1","Andhra Pradesh","Guntur","0.52","0.83","1590.58"
"49","2014","1","Andhra Pradesh","Guntur","0.49","1.4","2854.46"
"49","2015","1","Andhra Pradesh","Guntur","0.56","0.9","1619.75"
"49","2016","1","Andhra Pradesh","Guntur","0.15","0.2","1384.99"
"49","2017","1","Andhra Pradesh","Guntur","0.01","0.02","2000.0"
"50","2008","1","Andhra Pradesh","S.P.S. Nellore","0.01","0.01","1500.0"
"50","2009","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2010","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"50","2011","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","1000.0"
"50","2012","1","Andhra Pradesh","S.P.S. Nellore","0.01","0.02","1275.36"
"50","2013","1","Andhra Pradesh","S.P.S. Nellore","0.04","0.05","1415.3"
"50","2014","1","Andhra Pradesh","S.P.S. Nellore","0.04","0.09","2181.82"
"50","2015","1","Andhra Pradesh","S.P.S. Nellore","0.05","0.07","1621.85"
"50","2016","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","1000.0"
"50","2017","1","Andhra Pradesh","S.P.S. Nellore","0.0","0.0","0.0"
"51","2008","1","Andhra Pradesh","Kurnool","0.09","0.12","1339.06"
"51","2009","1","Andhra Pradesh","Kurnool","0.07","0.06","857.14"
"51","2010","1","Andhra Pradesh","Kurnool","0.13","0.22","1692.31"
"51","2011","1","Andhra Pradesh","Kurnool","0.1","0.16","1590.55"
"51","2012","1","Andhra Pradesh","Kurnool","0.07","0.13","1860.34"
"51","2013","1","Andhra Pradesh","Kurnool","0.08","0.13","1571.43"
"51","2014","1","Andhra Pradesh","Kurnool","0.33","0.4","1216.12"
"51","2015","1","Andhra Pradesh","Kurnool","0.52","0.75","1444.1"
"51","2016","1","Andhra Pradesh","Kurnool","0.59","0.86","1443.39"
"51","2017","1","Andhra Pradesh","Kurnool","0.34","0.66","1958.33"
"52","2008","1","Andhra Pradesh","Ananthapur","0.18","0.25","1388.89"
"52","2009","1","Andhra Pradesh","Ananthapur","0.02","0.02","1000.0"
"52","2010","1","Andhra Pradesh","Ananthapur","1.68","2.87","1708.33"
"52","2011","1","Andhra Pradesh","Ananthapur","1.66","2.68","1614.46"
"52","2012","1","Andhra Pradesh","Ananthapur","0.92","1.67","1815.22"
"52","2013","1","Andhra Pradesh","Ananthapur","2.4","3.87","1612.5"
"52","2014","1","Andhra Pradesh","Ananthapur","0.04","0.05","1250.0"
"52","2015","1","Andhra Pradesh","Ananthapur","0.15","0.16","1073.33"
"52","2016","1","Andhra Pradesh","Ananthapur","0.65","0.23","359.33"
"52","2017","1","Andhra Pradesh","Ananthapur","0.03","0.03","1000.0"
"53","2008","1","Andhra Pradesh","Kadapa YSR","0.01","0.01","1000.0"
"53","2009","1","Andhra Pradesh","Kadapa YSR","0.04","0.03","750.0"
"53","2010","1","Andhra Pradesh","Kadapa YSR","0.14","0.24","1714.29"
"53","2011","1","Andhra Pradesh","Kadapa YSR","0.39","0.63","1615.38"
"53","2012","1","Andhra Pradesh","Kadapa YSR","0.15","0.27","1800.0"
"53","2013","1","Andhra Pradesh","Kadapa YSR","0.07","0.11","1571.43"
"53","2014","1","Andhra Pradesh","Kadapa YSR","0.01","0.0","0.0"
"53","2015","1","Andhra Pradesh","Kadapa YSR","0.0","0.0","1500.0"
"53","2016","1","Andhra Pradesh","Kadapa YSR","0.18","0.16","876.4"
"53","2017","1","Andhra Pradesh","Kadapa YSR","0.0","0.01","2000.0"
"54","2008","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2009","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2010","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2011","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2012","1","Andhra Pradesh","Chittoor","0.01","0.02","2000.0"
"54","2013","1","Andhra Pradesh","Chittoor","0.01","0.02","2000.0"
"54","2014","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2015","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2016","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"54","2017","1","Andhra Pradesh","Chittoor","0.0","0.0","0.0"
"55","2008","20","Telangana","Hyderabad","0.01","0.01","1000.0"
"55","2009","20","Telangana","Hyderabad","0.01","0.01","1000.0"
"55","2010","20","Telangana","Hyderabad","0.05","0.08","1600.0"
"55","2011","20","Telangana","Hyderabad","0.03","0.05","1666.67"
"55","2012","20","Telangana","Hyderabad","0.03","0.05","1666.67"
"55","2013","20","Telangana","Hyderabad","0.96","1.54","1604.17"
"55","2014","20","Telangana","Hyderabad","0.65","0.7","1076.92"
"55","2015","20","Telangana","Hyderabad","1.33","1.38","1036.95"
"55","2016","20","Telangana","Hyderabad","2.82","3.28","1165.89"
"55","2017","20","Telangana","Hyderabad","0.95","1.54","1623.82"
"56","2008","20","Telangana","Nizamabad","44.08","73.09","1658.12"
"56","2009","20","Telangana","Nizamabad","57.85","73.53","1271.05"
"56","2010","20","Telangana","Nizamabad","58.47","123.08","2105.01"
"56","2011","20","Telangana","Nizamabad","60.3","112.15","1859.87"
"56","2012","20","Telangana","Nizamabad","83.43","174.46","2091.09"
"56","2013","20","Telangana","Nizamabad","99.8","215.56","2159.92"
"56","2014","20","Telangana","Nizamabad","97.55","133.45","1368.02"
"56","2015","20","Telangana","Nizamabad","109.96","117.32","1067.0"
"56","2016","20","Telangana","Nizamabad","114.37","111.51","975.0"
"56","2017","20","Telangana","Nizamabad","73.72","136.87","1856.72"
"57","2008","20","Telangana","Medak","1.27","1.58","1244.09"
"57","2009","20","Telangana","Medak","4.37","0.95","217.39"
"57","2010","20","Telangana","Medak","3.81","3.79","994.75"
"57","2011","20","Telangana","Medak","6.24","7.24","1160.26"
"57","2012","20","Telangana","Medak","7.71","13.4","1738.0"
"57","2013","20","Telangana","Medak","15.6","21.76","1394.87"
"57","2014","20","Telangana","Medak","21.55","22.26","1032.95"
"57","2015","20","Telangana","Medak","26.01","24.81","954.01"
"57","2016","20","Telangana","Medak","39.89","42.36","1062.0"
"57","2017","20","Telangana","Medak","16.25","24.4","1501.69"
"58","2008","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2009","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2010","20","Telangana","Mahabubnagar","0.01","0.02","2000.0"
"58","2011","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2012","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2013","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2014","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2015","20","Telangana","Mahabubnagar","0.0","0.0","0.0"
"58","2016","20","Telangana","Mahabubnagar","0.74","0.86","1164.46"
"58","2017","20","Telangana","Mahabubnagar","0.26","0.42","1624.02"
"59","2008","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2009","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2010","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2011","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2012","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2013","20","Telangana","Nalgonda","0.01","0.01","1000.0"
"59","2014","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2015","20","Telangana","Nalgonda","0.0","0.0","0.0"
"59","2016","20","Telangana","Nalgonda","0.26","0.3","1164.06"
"59","2017","20","Telangana","Nalgonda","0.01","0.01","1571.43"
"60","2008","20","Telangana","Warangal","0.03","0.04","1333.33"
"60","2009","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2010","20","Telangana","Warangal","0.01","0.01","1000.0"
"60","2011","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2012","20","Telangana","Warangal","0.01","0.01","1000.0"
"60","2013","20","Telangana","Warangal","0.15","0.24","1600.0"
"60","2014","20","Telangana","Warangal","0.45","0.49","1088.89"
"60","2015","20","Telangana","Warangal","0.21","0.22","1037.74"
"60","2016","20","Telangana","Warangal","0.51","0.59","1152.35"
"60","2017","20","Telangana","Warangal","0.06","0.1","1635.94"
"61","2008","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2009","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2010","20","Telangana","Khammam","0.01","0.02","2000.0"
"61","2011","20","Telangana","Khammam","0.02","0.03","1500.0"
"61","2012","20","Telangana","Khammam","0.02","0.03","1500.0"
"61","2013","20","Telangana","Khammam","0.09","0.15","1666.67"
"61","2014","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2015","20","Telangana","Khammam","0.0","0.0","0.0"
"61","2016","20","Telangana","Khammam","0.04","0.04","1149.73"
"61","2017","20","Telangana","Khammam","0.02","0.03","1613.86"
"62","2008","20","Telangana","Karimnagar","0.06","0.08","1333.33"
"62","2009","20","Telangana","Karimnagar","1.81","1.49","823.2"
"62","2010","20","Telangana","Karimnagar","1.46","2.49","1705.48"
"62","2011","20","Telangana","Karimnagar","2.71","4.38","1616.24"
"62","2012","20","Telangana","Karimnagar","7.86","14.28","1816.79"
"62","2013","20","Telangana","Karimnagar","12.29","19.79","1610.25"
"62","2014","20","Telangana","Karimnagar","16.53","17.87","1081.06"
"62","2015","20","Telangana","Karimnagar","9.33","11.92","1277.98"
"62","2016","20","Telangana","Karimnagar","6.73","12.77","1896.94"
"62","2017","20","Telangana","Karimnagar","2.69","3.78","1404.32"
"63","2008","20","Telangana","Adilabad","96.22","118.55","1232.07"
"63","2009","20","Telangana","Adilabad","92.09","52.68","572.05"
"63","2010","20","Telangana","Adilabad","61.93","84.85","1370.1"
"63","2011","20","Telangana","Adilabad","58.98","83.4","1414.04"
"63","2012","20","Telangana","Adilabad","58.77","84.63","1440.02"
"63","2013","20","Telangana","Adilabad","113.56","131.27","1155.95"
"63","2014","20","Telangana","Adilabad","105.91","87.59","827.02"
"63","2015","20","Telangana","Adilabad","96.37","96.37","1000.0"
"63","2016","20","Telangana","Adilabad","111.23","150.71","1355.0"
"63","2017","20","Telangana","Adilabad","58.33","80.14","1373.8"
"64","2008","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2009","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2010","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2011","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2012","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2013","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2014","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2015","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2016","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2017","5","Karnataka","Bangalore","0.0","0.0","0.0"
"65","2008","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2009","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2010","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2011","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2012","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2013","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2014","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2015","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2016","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2017","5","Karnataka","Kolar","0.0","0.0","0.0"
"66","2008","5","Karnataka","Tumkur","0.02","0.01","500.0"
"66","2009","5","Karnataka","Tumkur","0.01","0.0","0.0"
"66","2010","5","Karnataka","Tumkur","0.02","0.01","500.0"
"66","2011","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2012","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2013","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2014","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2015","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2016","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2017","5","Karnataka","Tumkur","0.0","0.0","0.0"
"67","2008","5","Karnataka","Mysore","0.02","0.01","500.0"
"67","2009","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2010","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2011","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2012","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2013","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2014","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2015","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2016","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2017","5","Karnataka","Mysore","0.0","0.0","0.0"
"68","2008","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2009","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2010","5","Karnataka","Mandya","0.01","0.01","1000.0"
"68","2011","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2012","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2013","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2014","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2015","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2016","5","Karnataka","Mandya","0.0","0.0","1000.0"
"68","2017","5","Karnataka","Mandya","0.0","0.0","0.0"
"69","2008","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2009","5","Karnataka","Hassan","0.0","0.0","0.0"
