"Dist Code","Year","State Code","State Name","Dist Name","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"38","2010","6","Madhya Pradesh","Raisen","1.5","2.4","1600.0"
"38","2011","6","Madhya Pradesh","Raisen","1.5","1.9","1266.67"
"38","2012","6","Madhya Pradesh","Raisen","1.15","1.54","1339.13"
"38","2013","6","Madhya Pradesh","Raisen","0.28","0.56","2000.0"
"38","2014","6","Madhya Pradesh","Raisen","1.0","5.0","5000.0"
"38","2015","6","Madhya Pradesh","Raisen","1.0","2.0","2000.0"
"38","2016","6","Madhya Pradesh","Raisen","0.0","0.0","0.0"
"38","2017","6","Madhya Pradesh","Raisen","0.0","0.0","0.0"
"39","2008","6","Madhya Pradesh","Vidisha","0.2","0.3","1500.0"
"39","2009","6","Madhya Pradesh","Vidisha","0.2","0.5","2500.0"
"39","2010","6","Madhya Pradesh","Vidisha","0.2","0.4","2000.0"
"39","2011","6","Madhya Pradesh","Vidisha","0.1","0.1","1000.0"
"39","2012","6","Madhya Pradesh","Vidisha","0.22","0.44","2000.0"
"39","2013","6","Madhya Pradesh","Vidisha","0.05","0.1","2000.0"
"39","2014","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0"
"39","2015","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0"
"39","2016","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0"
"39","2017","6","Madhya Pradesh","Vidisha","0.06","0.02","383.33"
"40","2008","6","Madhya Pradesh","Betul","5.4","24.2","4481.48"
"40","2009","6","Madhya Pradesh","Betul","3.8","17.1","4500.0"
"40","2010","6","Madhya Pradesh","Betul","4.1","14.6","3560.98"
"40","2011","6","Madhya Pradesh","Betul","4.1","16.2","3951.22"
"40","2012","6","Madhya Pradesh","Betul","4.04","22.72","5623.76"
"40","2013","6","Madhya Pradesh","Betul","4.86","29.71","6113.17"
"40","2014","6","Madhya Pradesh","Betul","8.0","23.0","2875.0"
"40","2015","6","Madhya Pradesh","Betul","5.0","24.0","4800.0"
"40","2016","6","Madhya Pradesh","Betul","12.0","33.8","2816.67"
"40","2017","6","Madhya Pradesh","Betul","11.29","7.16","634.1"
"41","2008","6","Madhya Pradesh","Rajgarh","0.1","0.2","2000.0"
"41","2009","6","Madhya Pradesh","Rajgarh","0.1","0.2","2000.0"
"41","2010","6","Madhya Pradesh","Rajgarh","0.0","0.1","0.0"
"41","2011","6","Madhya Pradesh","Rajgarh","0.0","0.1","0.0"
"41","2012","6","Madhya Pradesh","Rajgarh","0.01","0.05","5000.0"
"41","2013","6","Madhya Pradesh","Rajgarh","0.0","0.01","0.0"
"41","2014","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0"
"41","2015","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0"
"41","2016","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0"
"41","2017","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0"
"42","2008","6","Madhya Pradesh","Shajapur","0.2","0.7","3500.0"
"42","2009","6","Madhya Pradesh","Shajapur","0.2","0.6","3000.0"
"42","2010","6","Madhya Pradesh","Shajapur","0.2","0.6","3000.0"
"42","2011","6","Madhya Pradesh","Shajapur","0.2","0.5","2500.0"
"42","2012","6","Madhya Pradesh","Shajapur","0.06","0.17","2833.33"
"42","2013","6","Madhya Pradesh","Shajapur","0.12","0.47","3916.67"
"42","2014","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"42","2015","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"42","2016","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"42","2017","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0"
"43","2008","6","Madhya Pradesh","Hoshangabad","1.3","4.2","3230.77"
"43","2009","6","Madhya Pradesh","Hoshangabad","1.0","3.3","3300.0"
"43","2010","6","Madhya Pradesh","Hoshangabad","1.8","6.2","3444.44"
"43","2011","6","Madhya Pradesh","Hoshangabad","3.4","8.7","2558.82"
"43","2012","6","Madhya Pradesh","Hoshangabad","1.78","6.77","3803.37"
"43","2013","6","Madhya Pradesh","Hoshangabad","1.38","4.64","3362.32"
"43","2014","6","Madhya Pradesh","Hoshangabad","5.0","21.0","4200.0"
"43","2015","6","Madhya Pradesh","Hoshangabad","7.0","30.0","4285.71"
"43","2016","6","Madhya Pradesh","Hoshangabad","9.0","17.4","1933.33"
"43","2017","6","Madhya Pradesh","Hoshangabad","4.0","1.8","450.0"
"44","2008","1","Andhra Pradesh","Srikakulam","21.4","98.86","4620.94"
"44","2009","1","Andhra Pradesh","Srikakulam","16.66","60.35","3621.36"
"44","2010","1","Andhra Pradesh","Srikakulam","20.28","66.72","3290.75"
"44","2011","1","Andhra Pradesh","Srikakulam","24.35","108.98","4475.36"
"44","2012","1","Andhra Pradesh","Srikakulam","24.43","100.3","4106.45"
"44","2013","1","Andhra Pradesh","Srikakulam","14.12","92.69","6561.77"
"44","2014","1","Andhra Pradesh","Srikakulam","13.61","87.34","6417.34"
"44","2015","1","Andhra Pradesh","Srikakulam","12.96","91.59","7065.36"
"44","2016","1","Andhra Pradesh","Srikakulam","12.28","88.79","7229.62"
"44","2017","1","Andhra Pradesh","Srikakulam","11.58","85.19","7359.11"
"45","2008","1","Andhra Pradesh","Visakhapatnam","79.39","266.93","3362.54"
"45","2009","1","Andhra Pradesh","Visakhapatnam","78.66","217.9","2770.33"
"45","2010","1","Andhra Pradesh","Visakhapatnam","77.65","270.8","3487.67"
"45","2011","1","Andhra Pradesh","Visakhapatnam","74.25","271.03","3650.17"
"45","2012","1","Andhra Pradesh","Visakhapatnam","81.28","260.08","3200.0"
"45","2013","1","Andhra Pradesh","Visakhapatnam","46.04","263.47","5722.12"
"45","2014","1","Andhra Pradesh","Visakhapatnam","44.77","225.18","5029.71"
"45","2015","1","Andhra Pradesh","Visakhapatnam","42.73","245.39","5742.63"
"45","2016","1","Andhra Pradesh","Visakhapatnam","39.0","235.17","6029.93"
"45","2017","1","Andhra Pradesh","Visakhapatnam","38.39","225.08","5862.41"
"46","2008","1","Andhra Pradesh","East Godavari","28.36","119.11","4199.93"
"46","2009","1","Andhra Pradesh","East Godavari","23.07","103.43","4483.31"
"46","2010","1","Andhra Pradesh","East Godavari","24.66","108.65","4405.92"
"46","2011","1","Andhra Pradesh","East Godavari","24.99","108.69","4349.34"
"46","2012","1","Andhra Pradesh","East Godavari","25.81","112.92","4375.05"
"46","2013","1","Andhra Pradesh","East Godavari","13.86","116.53","8407.65"
"46","2014","1","Andhra Pradesh","East Godavari","12.41","105.64","8512.49"
"46","2015","1","Andhra Pradesh","East Godavari","11.65","103.77","8909.68"
"46","2016","1","Andhra Pradesh","East Godavari","10.52","94.34","8971.9"
"46","2017","1","Andhra Pradesh","East Godavari","10.32","91.25","8842.44"
"47","2008","1","Andhra Pradesh","West Godavari","52.9","305.83","5781.29"
"47","2009","1","Andhra Pradesh","West Godavari","43.1","205.05","4757.54"
"47","2010","1","Andhra Pradesh","West Godavari","52.85","254.69","4819.11"
"47","2011","1","Andhra Pradesh","West Godavari","50.46","254.32","5040.03"
"47","2012","1","Andhra Pradesh","West Godavari","43.01","220.61","5129.27"
"47","2013","1","Andhra Pradesh","West Godavari","24.03","221.41","9213.9"
"47","2014","1","Andhra Pradesh","West Godavari","19.09","173.22","9073.86"
"47","2015","1","Andhra Pradesh","West Godavari","14.8","137.05","9257.44"
"47","2016","1","Andhra Pradesh","West Godavari","9.1","80.54","8852.4"
"47","2017","1","Andhra Pradesh","West Godavari","7.95","84.95","10684.18"
"48","2008","1","Andhra Pradesh","Krishna","20.85","110.3","5290.17"
"48","2009","1","Andhra Pradesh","Krishna","21.57","84.02","3895.22"
"48","2010","1","Andhra Pradesh","Krishna","30.93","152.77","4939.22"
"48","2011","1","Andhra Pradesh","Krishna","30.36","164.42","5415.68"
"48","2012","1","Andhra Pradesh","Krishna","30.76","139.27","4527.63"
"48","2013","1","Andhra Pradesh","Krishna","16.12","144.78","8981.39"
"48","2014","1","Andhra Pradesh","Krishna","16.72","140.09","8378.59"
"48","2015","1","Andhra Pradesh","Krishna","14.56","149.17","10248.41"
"48","2016","1","Andhra Pradesh","Krishna","10.98","99.36","9046.8"
"48","2017","1","Andhra Pradesh","Krishna","10.26","94.57","9218.79"
"49","2008","1","Andhra Pradesh","Guntur","1.07","6.88","6400.0"
"49","2009","1","Andhra Pradesh","Guntur","0.92","4.63","5024.08"
"49","2010","1","Andhra Pradesh","Guntur","1.76","8.99","5092.13"
"49","2011","1","Andhra Pradesh","Guntur","1.69","11.81","6983.56"
"49","2012","1","Andhra Pradesh","Guntur","1.3","7.8","5996.0"
"49","2013","1","Andhra Pradesh","Guntur","0.73","6.76","9286.73"
"49","2014","1","Andhra Pradesh","Guntur","0.88","7.59","8586.88"
"49","2015","1","Andhra Pradesh","Guntur","0.62","5.72","9218.39"
"49","2016","1","Andhra Pradesh","Guntur","0.47","4.43","9394.73"
"49","2017","1","Andhra Pradesh","Guntur","0.33","3.17","9517.62"
"50","2008","1","Andhra Pradesh","S.P.S. Nellore","13.45","72.11","5363.33"
"50","2009","1","Andhra Pradesh","S.P.S. Nellore","10.33","50.0","4841.82"
"50","2010","1","Andhra Pradesh","S.P.S. Nellore","14.45","66.92","4629.72"
"50","2011","1","Andhra Pradesh","S.P.S. Nellore","17.93","100.34","5595.65"
"50","2012","1","Andhra Pradesh","S.P.S. Nellore","18.18","100.76","5542.06"
"50","2013","1","Andhra Pradesh","S.P.S. Nellore","8.09","83.79","10351.07"
"50","2014","1","Andhra Pradesh","S.P.S. Nellore","4.34","41.85","9638.97"
"50","2015","1","Andhra Pradesh","S.P.S. Nellore","2.13","21.48","10063.83"
"50","2016","1","Andhra Pradesh","S.P.S. Nellore","1.35","12.76","9431.75"
"50","2017","1","Andhra Pradesh","S.P.S. Nellore","1.05","10.54","10031.17"
"51","2008","1","Andhra Pradesh","Kurnool","1.41","9.88","7007.09"
"51","2009","1","Andhra Pradesh","Kurnool","2.08","11.94","5735.45"
"51","2010","1","Andhra Pradesh","Kurnool","2.78","17.32","6229.72"
"51","2011","1","Andhra Pradesh","Kurnool","2.43","10.68","4400.36"
"51","2012","1","Andhra Pradesh","Kurnool","2.58","14.85","5756.05"
"51","2013","1","Andhra Pradesh","Kurnool","0.86","8.89","10370.51"
"51","2014","1","Andhra Pradesh","Kurnool","0.85","9.38","10979.86"
"51","2015","1","Andhra Pradesh","Kurnool","1.06","10.36","9769.86"
"51","2016","1","Andhra Pradesh","Kurnool","0.48","4.82","10114.27"
"51","2017","1","Andhra Pradesh","Kurnool","0.49","6.19","12627.42"
"52","2008","1","Andhra Pradesh","Ananthapur","0.19","1.23","6473.68"
"52","2009","1","Andhra Pradesh","Ananthapur","0.14","1.0","7142.86"
"52","2010","1","Andhra Pradesh","Ananthapur","0.24","2.1","8750.0"
"52","2011","1","Andhra Pradesh","Ananthapur","0.49","3.94","8040.82"
"52","2012","1","Andhra Pradesh","Ananthapur","0.36","0.7","1944.44"
"52","2013","1","Andhra Pradesh","Ananthapur","0.28","2.65","9464.29"
"52","2014","1","Andhra Pradesh","Ananthapur","0.03","0.25","8333.33"
"52","2015","1","Andhra Pradesh","Ananthapur","0.08","0.64","8258.44"
"52","2016","1","Andhra Pradesh","Ananthapur","0.09","0.95","10000.0"
"52","2017","1","Andhra Pradesh","Ananthapur","0.09","0.9","10443.02"
"53","2008","1","Andhra Pradesh","Kadapa YSR","0.21","0.54","2571.43"
"53","2009","1","Andhra Pradesh","Kadapa YSR","0.61","1.23","2016.39"
"53","2010","1","Andhra Pradesh","Kadapa YSR","1.44","7.54","5236.11"
"53","2011","1","Andhra Pradesh","Kadapa YSR","1.28","6.05","4726.56"
"53","2012","1","Andhra Pradesh","Kadapa YSR","1.22","6.03","4942.62"
"53","2013","1","Andhra Pradesh","Kadapa YSR","0.55","3.54","6436.36"
"53","2014","1","Andhra Pradesh","Kadapa YSR","0.37","3.06","8270.27"
"53","2015","1","Andhra Pradesh","Kadapa YSR","0.26","1.95","7465.52"
"53","2016","1","Andhra Pradesh","Kadapa YSR","0.25","1.9","7757.14"
"53","2017","1","Andhra Pradesh","Kadapa YSR","0.28","2.69","9728.62"
"54","2008","1","Andhra Pradesh","Chittoor","48.06","231.64","4819.81"
"54","2009","1","Andhra Pradesh","Chittoor","50.58","228.85","4524.52"
"54","2010","1","Andhra Pradesh","Chittoor","54.93","231.13","4207.72"
"54","2011","1","Andhra Pradesh","Chittoor","54.97","260.95","4747.13"
"54","2012","1","Andhra Pradesh","Chittoor","52.4","252.63","4821.18"
"54","2013","1","Andhra Pradesh","Chittoor","28.15","256.29","9104.44"
"54","2014","1","Andhra Pradesh","Chittoor","26.15","206.7","7904.4"
"54","2015","1","Andhra Pradesh","Chittoor","20.83","168.23","8075.94"
"54","2016","1","Andhra Pradesh","Chittoor","18.21","159.97","8782.8"
"54","2017","1","Andhra Pradesh","Chittoor","18.18","173.74","9558.34"
"55","2008","20","Telangana","Hyderabad","2.36","10.49","4444.92"
"55","2009","20","Telangana","Hyderabad","1.96","8.37","4270.41"
"55","2010","20","Telangana","Hyderabad","2.73","10.81","3959.71"
"55","2011","20","Telangana","Hyderabad","2.47","8.61","3485.83"
"55","2012","20","Telangana","Hyderabad","2.15","8.92","4148.84"
"55","2013","20","Telangana","Hyderabad","0.86","5.6","6511.63"
"55","2014","20","Telangana","Hyderabad","0.94","7.1","7553.19"
"55","2015","20","Telangana","Hyderabad","1.13","6.25","5546.71"
"55","2016","20","Telangana","Hyderabad","1.12","5.46","4882.25"
"55","2017","20","Telangana","Hyderabad","1.66","12.98","7801.92"
"56","2008","20","Telangana","Nizamabad","16.83","84.52","5021.98"
"56","2009","20","Telangana","Nizamabad","13.53","40.11","2964.52"
"56","2010","20","Telangana","Nizamabad","16.79","63.67","3792.14"
"56","2011","20","Telangana","Nizamabad","15.61","69.28","4438.18"
"56","2012","20","Telangana","Nizamabad","14.14","58.24","4118.81"
"56","2013","20","Telangana","Nizamabad","7.03","58.3","8293.03"
"56","2014","20","Telangana","Nizamabad","5.43","47.36","8721.92"
"56","2015","20","Telangana","Nizamabad","6.43","38.85","6046.24"
"56","2016","20","Telangana","Nizamabad","4.09","34.34","8388.18"
"56","2017","20","Telangana","Nizamabad","4.72","36.85","7798.41"
"57","2008","20","Telangana","Medak","45.92","212.4","4625.44"
"57","2009","20","Telangana","Medak","37.54","141.89","3779.7"
"57","2010","20","Telangana","Medak","46.21","172.1","3724.3"
"57","2011","20","Telangana","Medak","46.39","224.96","4849.32"
"57","2012","20","Telangana","Medak","42.6","193.23","4535.92"
"57","2013","20","Telangana","Medak","21.42","185.7","8669.47"
"57","2014","20","Telangana","Medak","22.08","199.74","9046.2"
"57","2015","20","Telangana","Medak","17.78","121.04","6809.31"
"57","2016","20","Telangana","Medak","11.75","98.63","8393.69"
"57","2017","20","Telangana","Medak","17.37","121.36","6987.63"
"58","2008","20","Telangana","Mahabubnagar","0.08","0.65","8125.0"
"58","2009","20","Telangana","Mahabubnagar","0.32","1.15","3593.75"
"58","2010","20","Telangana","Mahabubnagar","2.03","16.15","7955.66"
"58","2011","20","Telangana","Mahabubnagar","5.37","22.1","4115.46"
"58","2012","20","Telangana","Mahabubnagar","4.03","26.54","6585.61"
"58","2013","20","Telangana","Mahabubnagar","1.93","13.8","7150.26"
"58","2014","20","Telangana","Mahabubnagar","1.32","10.92","8272.73"
"58","2015","20","Telangana","Mahabubnagar","2.16","13.09","6058.61"
"58","2016","20","Telangana","Mahabubnagar","3.44","14.17","4112.62"
"58","2017","20","Telangana","Mahabubnagar","4.84","39.37","8127.69"
"59","2008","20","Telangana","Nalgonda","0.24","1.34","5583.33"
"59","2009","20","Telangana","Nalgonda","0.24","1.07","4458.33"
"59","2010","20","Telangana","Nalgonda","0.91","3.14","3450.55"
"59","2011","20","Telangana","Nalgonda","1.62","6.26","3864.2"
"59","2012","20","Telangana","Nalgonda","1.88","8.17","4345.74"
"59","2013","20","Telangana","Nalgonda","0.91","8.7","9560.44"
"59","2014","20","Telangana","Nalgonda","0.74","6.18","8351.35"
"59","2015","20","Telangana","Nalgonda","1.23","10.84","8824.67"
"59","2016","20","Telangana","Nalgonda","1.7","12.89","7575.5"
"59","2017","20","Telangana","Nalgonda","1.62","13.09","8058.25"
"60","2008","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2009","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2010","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2011","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2012","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2013","20","Telangana","Warangal","0.01","0.04","4000.0"
"60","2014","20","Telangana","Warangal","0.0","0.0","0.0"
"60","2015","20","Telangana","Warangal","0.0","0.01","7000.0"
"60","2016","20","Telangana","Warangal","0.26","1.48","5784.57"
"60","2017","20","Telangana","Warangal","0.21","1.75","8399.33"
"61","2008","20","Telangana","Khammam","4.3","29.08","6762.79"
"61","2009","20","Telangana","Khammam","3.02","11.45","3791.39"
"61","2010","20","Telangana","Khammam","6.75","28.98","4293.33"
"61","2011","20","Telangana","Khammam","9.11","42.59","4675.08"
"61","2012","20","Telangana","Khammam","10.64","50.74","4768.8"
"61","2013","20","Telangana","Khammam","5.14","49.0","9533.07"
"61","2014","20","Telangana","Khammam","5.58","46.41","8317.2"
"61","2015","20","Telangana","Khammam","5.42","44.44","8198.95"
"61","2016","20","Telangana","Khammam","6.56","37.89","5776.49"
"61","2017","20","Telangana","Khammam","5.06","38.59","7631.65"
"62","2008","20","Telangana","Karimnagar","2.83","13.83","4886.93"
"62","2009","20","Telangana","Karimnagar","2.33","12.37","5309.01"
"62","2010","20","Telangana","Karimnagar","3.07","11.69","3807.82"
"62","2011","20","Telangana","Karimnagar","3.5","15.69","4482.86"
"62","2012","20","Telangana","Karimnagar","3.94","16.08","4081.22"
"62","2013","20","Telangana","Karimnagar","2.02","16.5","8168.32"
"62","2014","20","Telangana","Karimnagar","2.05","16.57","8082.93"
"62","2015","20","Telangana","Karimnagar","0.75","5.88","7868.68"
"62","2016","20","Telangana","Karimnagar","0.41","1.13","2728.1"
"62","2017","20","Telangana","Karimnagar","0.3","2.3","7792.55"
"63","2008","20","Telangana","Adilabad","0.04","0.34","8500.0"
"63","2009","20","Telangana","Adilabad","0.0","0.0","0.0"
"63","2010","20","Telangana","Adilabad","0.01","0.07","7000.0"
"63","2011","20","Telangana","Adilabad","0.0","0.0","0.0"
"63","2012","20","Telangana","Adilabad","0.0","0.02","0.0"
"63","2013","20","Telangana","Adilabad","0.0","0.02","0.0"
"63","2014","20","Telangana","Adilabad","0.0","0.03","0.0"
"63","2015","20","Telangana","Adilabad","0.01","0.08","7000.0"
"63","2016","20","Telangana","Adilabad","0.02","0.13","8137.5"
"63","2017","20","Telangana","Adilabad","0.0","0.03","7450.0"
"64","2008","5","Karnataka","Bangalore","1.19","9.43","7924.37"
"64","2009","5","Karnataka","Bangalore","1.09","8.77","8045.87"
"64","2010","5","Karnataka","Bangalore","0.93","9.94","10688.17"
"64","2011","5","Karnataka","Bangalore","1.75","14.81","8455.02"
"64","2012","5","Karnataka","Bangalore","0.73","6.76","9260.27"
"64","2013","5","Karnataka","Bangalore","0.19","1.48","7789.47"
"64","2014","5","Karnataka","Bangalore","1.03","6.75","6553.4"
"64","2015","5","Karnataka","Bangalore","0.5","4.58","9201.2"
"64","2016","5","Karnataka","Bangalore","0.1","1.02","10450.0"
"64","2017","5","Karnataka","Bangalore","0.22","1.74","7804.48"
"65","2008","5","Karnataka","Kolar","0.08","0.0","0.0"
"65","2009","5","Karnataka","Kolar","0.34","0.39","1147.06"
"65","2010","5","Karnataka","Kolar","0.27","2.51","9296.3"
"65","2011","5","Karnataka","Kolar","0.54","4.96","9119.85"
"65","2012","5","Karnataka","Kolar","0.31","2.56","8258.06"
"65","2013","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2014","5","Karnataka","Kolar","0.06","0.53","8833.33"
"65","2015","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2016","5","Karnataka","Kolar","0.08","0.56","6934.57"
"65","2017","5","Karnataka","Kolar","0.0","0.0","0.0"
"66","2008","5","Karnataka","Tumkur","2.4","17.83","7429.17"
"66","2009","5","Karnataka","Tumkur","2.94","18.87","6418.37"
"66","2010","5","Karnataka","Tumkur","1.65","16.15","9787.88"
"66","2011","5","Karnataka","Tumkur","4.13","35.72","8645.01"
"66","2012","5","Karnataka","Tumkur","1.75","14.77","8440.0"
"66","2013","5","Karnataka","Tumkur","1.56","12.27","7865.39"
"66","2014","5","Karnataka","Tumkur","1.67","17.45","10449.1"
"66","2015","5","Karnataka","Tumkur","0.21","2.24","10450.0"
"66","2016","5","Karnataka","Tumkur","0.74","6.63","9025.03"
"66","2017","5","Karnataka","Tumkur","0.92","8.62","9405.02"
"67","2008","5","Karnataka","Mysore","21.14","135.32","6401.14"
"67","2009","5","Karnataka","Mysore","25.3","161.71","6391.7"
"67","2010","5","Karnataka","Mysore","18.72","205.64","10985.04"
"67","2011","5","Karnataka","Mysore","40.03","451.67","11284.44"
"67","2012","5","Karnataka","Mysore","14.1","110.65","7847.52"
"67","2013","5","Karnataka","Mysore","11.05","97.34","8809.05"
"67","2014","5","Karnataka","Mysore","7.67","67.3","8774.45"
"67","2015","5","Karnataka","Mysore","9.16","87.47","9549.28"
"67","2016","5","Karnataka","Mysore","5.21","46.3","8881.58"
"67","2017","5","Karnataka","Mysore","10.94","125.66","11488.57"
"68","2008","5","Karnataka","Mandya","37.7","264.3","7010.61"
"68","2009","5","Karnataka","Mandya","47.94","268.25","5595.54"
"68","2010","5","Karnataka","Mandya","31.11","413.79","13300.87"
"68","2011","5","Karnataka","Mandya","61.93","817.81","13205.0"
"68","2012","5","Karnataka","Mandya","28.75","346.88","12065.39"
"68","2013","5","Karnataka","Mandya","19.46","249.6","12826.31"
"68","2014","5","Karnataka","Mandya","21.59","254.35","11780.92"
"68","2015","5","Karnataka","Mandya","27.78","306.18","11020.0"
"68","2016","5","Karnataka","Mandya","17.63","219.38","12445.0"
"68","2017","5","Karnataka","Mandya","20.94","234.75","11210.0"
"69","2008","5","Karnataka","Hassan","4.67","26.78","5734.48"
"69","2009","5","Karnataka","Hassan","6.78","23.55","3473.45"
"69","2010","5","Karnataka","Hassan","3.64","37.35","10260.99"
"69","2011","5","Karnataka","Hassan","4.36","42.66","9785.0"
"69","2012","5","Karnataka","Hassan","2.43","18.22","7497.94"
"69","2013","5","Karnataka","Hassan","1.46","12.23","8376.71"
"69","2014","5","Karnataka","Hassan","1.57","17.13","10910.83"
"69","2015","5","Karnataka","Hassan","0.69","9.82","14249.93"
